gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000169609.13,C15orf40,4.23730763605317,NA,2.2621608714036942e-05,0.035607760729639094,0.2049840466284764,9.494221729274295e-05,NA,19,19,19,2.4335166280628836e-16,0.086848142371619
ENSG00000049449.8,RCN1,-4.026595353060088,NA,5.6590296583402184e-05,0.0028742277324376522,0.10080554283658864,0.017456238974666232,NA,4,4,4,2.2662615098181756e-07,0.04017636130423402
ENSG00000159733.13,ZFYVE28,4.011203993635102,NA,6.040988418129264e-05,0.04851637564698587,0.21880544630078733,0.0001985196507222869,NA,30,34,34,4.851745448494577e-11,0.288329586135454
ENSG00000164307.12,ERAP1,3.9286930939298985,NA,8.540875676667762e-05,0.048078397348144106,0.17210861892767898,0.0012904771679676725,NA,60,63,63,5.123597629840107e-11,0.07217188320466225
ENSG00000240764.3,PCDHGC5,3.8134315738120748,NA,0.00013705048276423638,0.008835204364729692,0.1446662404992013,0.0027828294104942147,NA,9,9,9,1.3799250962442012e-08,0.10183025847950336
ENSG00000167914.11,GSDMA,-3.6207052509670072,NA,0.00029380106976848906,0.12216541627499665,0.3209172390366791,2.147458760364281e-06,NA,55,56,56,6.136913252078618e-17,0.08705993848038829
ENSG00000272953.1,RP11-1275H24.2,-3.5763380435916474,NA,0.00034844102007481286,0.012105870847954907,0.09091304220560613,0.02630073799225457,NA,5,5,5,9.437968827581185e-07,0.1432532068150304
ENSG00000188779.10,SKOR1,-3.562849138849659,NA,0.00036685152122532626,0.09407353828910273,0.1485849291096664,0.0020218962302355334,NA,84,95,95,1.0131633607810182e-49,0.16536932738430835
ENSG00000111371.15,SLC38A1,-3.5283567035599686,NA,0.000418148273059278,0.006274946741964424,0.12791243426837864,0.0038759518597657,NA,4,4,4,4.718390714452145e-05,0.11345713166406005
ENSG00000187122.16,SLIT1,-3.5053293518799213,NA,0.000456042749036619,0.05811445064047494,0.0778283481372591,0.029966545903018425,NA,32,36,36,4.659536890974756e-29,0.10178641813635483
ENSG00000204149.10,AGAP6,-3.44308435632735,NA,0.0005751198912440945,0.00459463484274953,0.0817946511297094,0.03039946276181548,NA,5,5,5,0.0002574488645760927,0.021309487162686318
ENSG00000144136.10,SLC20A1,3.4268637615832596,NA,0.0006105953314691605,0.0027431545430653256,0.08835999971528062,0.02432260490262149,NA,11,11,11,6.495833222039205e-05,0.021911710632574497
